PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
3864_01,Europa,TRUE,D/125/S,TRAPPIST-1e,,FALSE,0.0,0.0,0.0,0.0,0.0,Ionium Dertering,TRUE
3866_01,,FALSE,F/797/P,TRAPPIST-1e,43.0,FALSE,0.0,0.0,7.0,0.0,963.0,Lis Hendrys,FALSE
3867_01,Earth,FALSE,F/798/P,TRAPPIST-1e,56.0,FALSE,3.0,,768.0,0.0,,Tyle Guerson,TRUE
3868_01,Earth,FALSE,F/731/S,TRAPPIST-1e,63.0,FALSE,1540.0,,0.0,0.0,1.0,Brie Braymon,FALSE
3868_02,Earth,FALSE,G/630/S,TRAPPIST-1e,9.0,FALSE,0.0,0.0,0.0,0.0,0.0,Thell Braymon,TRUE
3868_03,Earth,FALSE,G/630/S,,9.0,FALSE,0.0,0.0,0.0,0.0,0.0,Joanry Braymon,FALSE
3868_04,Earth,FALSE,G/630/S,TRAPPIST-1e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,Harrie Braymon,TRUE
3868_05,Earth,FALSE,F/731/S,55 Cancri e,16.0,FALSE,0.0,0.0,623.0,40.0,209.0,Darry Braymon,TRUE
3868_06,Earth,TRUE,G/630/S,TRAPPIST-1e,42.0,FALSE,0.0,0.0,0.0,0.0,0.0,Line Braymon,TRUE
3868_07,Earth,TRUE,G/630/S,TRAPPIST-1e,9.0,FALSE,0.0,0.0,0.0,0.0,0.0,Hene Braymon,FALSE
3870_01,Europa,TRUE,B/148/S,55 Cancri e,22.0,FALSE,0.0,0.0,0.0,0.0,0.0,Izarino Gemoserad,TRUE
3871_01,Europa,TRUE,B/149/S,55 Cancri e,47.0,FALSE,0.0,0.0,0.0,0.0,0.0,Megrezn Flourbent,TRUE
3872_01,Mars,TRUE,F/799/P,TRAPPIST-1e,30.0,FALSE,0.0,0.0,0.0,0.0,0.0,Cupers Quart,TRUE
3873_01,Earth,FALSE,F/800/P,TRAPPIST-1e,29.0,FALSE,2478.0,0.0,31.0,4.0,11.0,Violey Pearsalason,FALSE
3874_01,Earth,FALSE,G/631/S,TRAPPIST-1e,,FALSE,86.0,218.0,0.0,0.0,479.0,Clindy Lambleyoun,FALSE
3874_02,Earth,FALSE,E/258/S,TRAPPIST-1e,22.0,FALSE,158.0,1556.0,1189.0,845.0,96.0,Frandy Lambleyoun,TRUE
3875_01,Earth,FALSE,E/232/P,TRAPPIST-1e,19.0,FALSE,0.0,0.0,3.0,785.0,0.0,Teremy Garzaley,FALSE
3879_01,Mars,FALSE,F/801/P,55 Cancri e,31.0,FALSE,796.0,0.0,70.0,595.0,0.0,Spies Nache,FALSE
3883_01,Europa,TRUE,B/150/S,55 Cancri e,17.0,FALSE,0.0,0.0,0.0,0.0,0.0,Mergas Unreezy,TRUE
3883_02,Europa,FALSE,B/150/S,TRAPPIST-1e,38.0,FALSE,0.0,3060.0,0.0,4.0,2325.0,Mesarga Unreezy,FALSE
3883_03,Europa,TRUE,B/150/S,55 Cancri e,13.0,FALSE,0.0,0.0,0.0,,0.0,Dira Unreezy,TRUE
3886_01,Earth,TRUE,G/633/P,PSO J318.5-22,36.0,FALSE,0.0,0.0,0.0,0.0,0.0,Nicey Moreman,TRUE
3888_01,Earth,FALSE,G/633/S,,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,,TRUE
3890_01,Earth,TRUE,G/634/S,TRAPPIST-1e,21.0,FALSE,0.0,0.0,0.0,0.0,0.0,Dorie Weissey,TRUE
3894_01,Earth,FALSE,F/735/S,PSO J318.5-22,18.0,FALSE,0.0,525.0,0.0,0.0,84.0,Stald Vinozarks,TRUE
3895_01,Mars,TRUE,E/233/P,TRAPPIST-1e,36.0,FALSE,0.0,0.0,0.0,0.0,0.0,Wolous Anpie,FALSE
3895_02,Mars,FALSE,E/233/P,TRAPPIST-1e,27.0,FALSE,847.0,,4.0,0.0,1.0,Swal Anpie,FALSE
3895_03,Mars,FALSE,E/233/P,TRAPPIST-1e,5.0,FALSE,0.0,0.0,0.0,0.0,0.0,Cranch Anpie,TRUE
3896_01,,,C/140/S,55 Cancri e,18.0,FALSE,0.0,4387.0,0.0,2241.0,0.0,Ainoxa Preeldy,TRUE
3897_01,Earth,TRUE,G/635/P,TRAPPIST-1e,25.0,FALSE,0.0,0.0,0.0,0.0,0.0,Elson Peckers,FALSE
3898_01,Earth,TRUE,G/636/S,TRAPPIST-1e,14.0,FALSE,0.0,0.0,0.0,0.0,0.0,Moniey Vinston,TRUE
3899_01,Europa,TRUE,E/234/P,TRAPPIST-1e,23.0,FALSE,0.0,0.0,0.0,0.0,0.0,Kaffias Ingwhed,TRUE
3903_01,Earth,FALSE,G/636/P,55 Cancri e,2.0,FALSE,0.0,0.0,0.0,0.0,0.0,Glendy Doughan,FALSE
3903_02,Earth,TRUE,G/636/P,TRAPPIST-1e,1.0,FALSE,0.0,0.0,0.0,0.0,0.0,Anton Booness,FALSE
3903_03,Earth,TRUE,G/636/P,55 Cancri e,7.0,FALSE,0.0,0.0,0.0,,0.0,,TRUE
3903_04,Earth,FALSE,G/636/P,PSO J318.5-22,6.0,FALSE,0.0,0.0,0.0,0.0,0.0,Deanne Emenez,FALSE
3903_05,Earth,FALSE,F/804/P,TRAPPIST-1e,56.0,FALSE,967.0,0.0,0.0,3.0,0.0,Tricky Doughan,FALSE
3903_06,Earth,TRUE,G/636/P,55 Cancri e,4.0,FALSE,0.0,0.0,0.0,0.0,0.0,Iandy Doughan,TRUE
3904_01,Earth,FALSE,G/637/S,TRAPPIST-1e,65.0,FALSE,0.0,0.0,0.0,0.0,909.0,Joanie Charpelaney,FALSE
3907_01,Earth,TRUE,G/639/S,TRAPPIST-1e,36.0,FALSE,0.0,0.0,0.0,0.0,0.0,Scotty Richan,TRUE
3909_01,Europa,TRUE,C/141/S,TRAPPIST-1e,25.0,FALSE,0.0,0.0,0.0,0.0,0.0,Alcorix Scoudelle,TRUE
3911_01,,FALSE,F/736/S,TRAPPIST-1e,41.0,FALSE,6.0,1.0,11.0,1046.0,0.0,Billa Petermandez,FALSE
3911_02,Earth,FALSE,E/260/S,TRAPPIST-1e,20.0,FALSE,9.0,0.0,1462.0,94.0,54.0,France Pentss,TRUE
3911_03,Earth,TRUE,G/640/S,PSO J318.5-22,18.0,FALSE,0.0,0.0,0.0,0.0,0.0,,TRUE
3912_01,Earth,FALSE,F/737/S,TRAPPIST-1e,15.0,FALSE,309.0,28.0,496.0,20.0,49.0,Carona Cartiz,TRUE
3913_01,Earth,FALSE,F/738/S,,23.0,FALSE,0.0,93.0,1.0,0.0,542.0,Catha Waterson,FALSE
3913_02,Earth,FALSE,F/738/S,PSO J318.5-22,29.0,FALSE,0.0,2.0,553.0,44.0,0.0,Ermank Waterson,FALSE
3915_01,Earth,TRUE,G/641/S,TRAPPIST-1e,33.0,FALSE,0.0,0.0,0.0,0.0,0.0,Leondy Mayods,TRUE
3916_01,Europa,FALSE,D/128/S,TRAPPIST-1e,14.0,FALSE,2.0,881.0,0.0,578.0,214.0,Cellus Ciplanke,FALSE
3916_02,Europa,TRUE,D/128/S,55 Cancri e,55.0,FALSE,0.0,0.0,0.0,0.0,0.0,Alhenah Ciplanke,TRUE
3917_01,Europa,FALSE,B/124/P,TRAPPIST-1e,30.0,FALSE,0.0,690.0,0.0,49.0,2264.0,Shabih Esseal,FALSE
3919_01,Earth,FALSE,F/806/P,TRAPPIST-1e,21.0,FALSE,0.0,0.0,,65.0,480.0,Vina Blace,FALSE
3921_01,Earth,FALSE,E/262/S,TRAPPIST-1e,26.0,FALSE,35.0,42.0,711.0,0.0,0.0,Felice Kramosley,TRUE
3922_01,Earth,TRUE,G/641/P,PSO J318.5-22,33.0,FALSE,0.0,0.0,0.0,0.0,0.0,Melica Bardsey,TRUE
3923_01,Earth,FALSE,F/808/P,TRAPPIST-1e,18.0,FALSE,95.0,0.0,0.0,13.0,622.0,Jenne Cofferson,FALSE
3923_02,Earth,TRUE,G/642/P,TRAPPIST-1e,9.0,FALSE,0.0,0.0,0.0,0.0,0.0,Isaacy Cofferson,TRUE
3923_03,Earth,TRUE,G/642/P,55 Cancri e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,Kaye Cofferson,TRUE
3924_01,Earth,FALSE,E/263/S,55 Cancri e,19.0,FALSE,0.0,47.0,0.0,263.0,384.0,Nance Reenon,TRUE
3926_01,Earth,FALSE,F/810/P,TRAPPIST-1e,18.0,FALSE,716.0,,0.0,0.0,0.0,Wine Fowlesterez,FALSE
3927_01,Europa,FALSE,C/142/S,55 Cancri e,38.0,FALSE,55.0,1258.0,0.0,650.0,10786.0,Skyrmak Tionstious,FALSE
3927_02,Europa,FALSE,C/142/S,55 Cancri e,42.0,FALSE,0.0,1249.0,0.0,1313.0,1148.0,Alar Tionstious,TRUE
3928_01,Europa,FALSE,E/264/S,,28.0,FALSE,3.0,1300.0,0.0,1250.0,1148.0,Anchird Witeronfus,FALSE
3928_02,Europa,TRUE,E/264/S,55 Cancri e,37.0,FALSE,0.0,0.0,0.0,0.0,0.0,Alrak Witeronfus,TRUE
3930_01,Earth,FALSE,F/740/S,55 Cancri e,29.0,FALSE,0.0,0.0,0.0,1819.0,1.0,Dell Mcguirez,FALSE
3931_01,Earth,FALSE,F/811/P,55 Cancri e,42.0,FALSE,0.0,218.0,0.0,481.0,2.0,Denis Sandry,FALSE
3932_01,Mars,FALSE,E/265/S,TRAPPIST-1e,18.0,FALSE,659.0,0.0,2316.0,0.0,23.0,Cint Vlate,TRUE
3932_02,Mars,FALSE,D/129/S,55 Cancri e,34.0,FALSE,2.0,0.0,805.0,29.0,0.0,Fal Vlate,TRUE
3933_01,Earth,TRUE,G/642/S,55 Cancri e,34.0,FALSE,0.0,0.0,0.0,0.0,0.0,Gileen Coleyanglas,TRUE
3935_01,Earth,TRUE,G/643/S,PSO J318.5-22,18.0,FALSE,0.0,0.0,0.0,0.0,0.0,Walla Mccarveymon,FALSE
3936_01,Earth,FALSE,G/644/S,TRAPPIST-1e,24.0,FALSE,3537.0,0.0,0.0,0.0,0.0,Carley Sancasey,FALSE
3937_01,Earth,FALSE,F/742/S,TRAPPIST-1e,24.0,FALSE,45.0,588.0,5.0,7.0,0.0,Vanie Rossey,TRUE
3938_01,Mars,TRUE,F/743/S,,56.0,FALSE,0.0,0.0,0.0,0.0,0.0,,TRUE
3938_02,Mars,TRUE,F/743/S,TRAPPIST-1e,2.0,FALSE,0.0,0.0,0.0,0.0,0.0,Dies Flité,TRUE
3938_03,Mars,TRUE,F/743/S,TRAPPIST-1e,12.0,FALSE,0.0,0.0,0.0,0.0,0.0,Gut Flité,TRUE
3939_01,Earth,FALSE,E/237/P,TRAPPIST-1e,37.0,FALSE,772.0,0.0,840.0,1.0,5.0,Eriana Alberts,FALSE
3940_01,Mars,FALSE,D/132/P,TRAPPIST-1e,60.0,TRUE,2739.0,0.0,0.0,0.0,0.0,Trisp Apie,FALSE
3941_01,Earth,TRUE,G/643/P,TRAPPIST-1e,55.0,FALSE,0.0,0.0,0.0,0.0,0.0,Adanne Mejiaddox,FALSE
3942_01,Earth,TRUE,G/645/S,PSO J318.5-22,20.0,FALSE,0.0,0.0,0.0,0.0,0.0,Floyde Grahangory,FALSE
3944_01,Mars,FALSE,F/745/S,TRAPPIST-1e,28.0,FALSE,629.0,0.0,659.0,607.0,0.0,Crin Stike,FALSE
3945_01,Earth,TRUE,G/644/P,TRAPPIST-1e,28.0,FALSE,0.0,0.0,0.0,0.0,0.0,Ivanne Lambles,FALSE
3946_01,Mars,FALSE,F/812/P,TRAPPIST-1e,37.0,FALSE,14.0,0.0,91.0,1203.0,0.0,Lles Parta,FALSE
3948_01,Earth,FALSE,F/814/P,TRAPPIST-1e,18.0,FALSE,325.0,0.0,477.0,50.0,5.0,Erick Castron,FALSE
3949_01,Earth,FALSE,E/238/P,TRAPPIST-1e,14.0,FALSE,781.0,0.0,1.0,4.0,1.0,Denis Burraymons,FALSE
3950_01,Europa,FALSE,C/143/S,TRAPPIST-1e,29.0,FALSE,3478.0,11153.0,15.0,203.0,15.0,Mirara Steary,TRUE
3952_01,Earth,FALSE,F/746/S,TRAPPIST-1e,51.0,FALSE,0.0,0.0,0.0,544.0,12.0,Earlie Rodricker,FALSE
3954_01,Earth,TRUE,G/647/S,TRAPPIST-1e,45.0,FALSE,0.0,0.0,0.0,0.0,0.0,Arlen Blacks,FALSE
3955_01,Earth,TRUE,G/648/S,TRAPPIST-1e,45.0,FALSE,0.0,0.0,0.0,0.0,0.0,Morrie Gamberson,TRUE
3958_01,Mars,FALSE,F/747/S,TRAPPIST-1e,41.0,FALSE,1144.0,12.0,14.0,22.0,0.0,Bun Sau,FALSE
3959_01,Earth,FALSE,G/646/P,TRAPPIST-1e,21.0,FALSE,0.0,80.0,255.0,0.0,5190.0,Leahy Sullones,FALSE
3959_02,Earth,FALSE,F/817/P,TRAPPIST-1e,28.0,FALSE,653.0,0.0,0.0,0.0,20.0,Elanie Sullones,FALSE
3959_03,Earth,TRUE,G/646/P,55 Cancri e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,Maya Sullones,TRUE
3960_01,Earth,FALSE,F/748/S,TRAPPIST-1e,46.0,FALSE,0.0,0.0,0.0,0.0,880.0,Shanie Herreras,FALSE
3961_01,Mars,TRUE,F/749/S,TRAPPIST-1e,41.0,FALSE,0.0,0.0,0.0,0.0,0.0,Wheals Peake,TRUE
3962_01,Earth,,G/647/P,55 Cancri e,13.0,FALSE,0.0,0.0,0.0,0.0,0.0,Hughy Guerson,TRUE
3962_02,Earth,FALSE,E/239/P,PSO J318.5-22,55.0,FALSE,0.0,1203.0,0.0,0.0,446.0,Brance Guerson,FALSE
3963_01,Earth,,G/648/P,PSO J318.5-22,20.0,FALSE,0.0,0.0,0.0,0.0,0.0,Cassa Bradlerson,TRUE
3964_01,Earth,TRUE,G/650/S,TRAPPIST-1e,21.0,FALSE,0.0,0.0,0.0,0.0,0.0,Estina Chanan,TRUE
3966_01,Earth,FALSE,F/818/P,TRAPPIST-1e,49.0,FALSE,324.0,275.0,0.0,0.0,0.0,Lillia Kerristicey,FALSE
3966_02,Earth,FALSE,G/649/P,TRAPPIST-1e,27.0,FALSE,0.0,0.0,1020.0,0.0,,Fanna Kerristicey,TRUE
3966_03,Earth,FALSE,G/649/P,TRAPPIST-1e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,Adriet Kerristicey,TRUE
3967_01,Mars,FALSE,F/819/P,TRAPPIST-1e,22.0,FALSE,886.0,55.0,0.0,0.0,,Ray Seen,FALSE
3968_01,Earth,TRUE,G/650/P,TRAPPIST-1e,17.0,FALSE,0.0,0.0,0.0,0.0,0.0,Louisa Briggins,FALSE
3970_01,Mars,FALSE,F/751/S,TRAPPIST-1e,23.0,FALSE,355.0,0.0,764.0,0.0,0.0,Cowl Blake,TRUE
3971_01,Earth,FALSE,G/651/P,TRAPPIST-1e,44.0,FALSE,39.0,821.0,0.0,7.0,41.0,Joanry Brighttt,FALSE
3973_01,Europa,TRUE,E/240/P,,29.0,FALSE,0.0,0.0,0.0,0.0,0.0,Astorux Reedectied,TRUE
3974_01,Earth,FALSE,F/752/S,TRAPPIST-1e,19.0,FALSE,0.0,0.0,5.0,756.0,0.0,Karia Davens,TRUE
3974_02,Earth,TRUE,G/652/S,TRAPPIST-1e,3.0,FALSE,0.0,0.0,0.0,0.0,0.0,Janee Davens,TRUE
3976_01,Europa,FALSE,,TRAPPIST-1e,29.0,FALSE,0.0,7164.0,0.0,58.0,1.0,Thab Patoetic,TRUE
3977_01,Earth,FALSE,E/241/P,TRAPPIST-1e,19.0,FALSE,46.0,0.0,675.0,0.0,0.0,Tyrony Quinnedy,TRUE
3980_01,Earth,TRUE,G/653/P,TRAPPIST-1e,22.0,FALSE,0.0,0.0,0.0,0.0,0.0,Hencey Garrincent,TRUE
3981_01,Earth,FALSE,,PSO J318.5-22,33.0,FALSE,400.0,270.0,33.0,0.0,0.0,Pamont Carvis,FALSE
3984_01,Earth,TRUE,G/654/S,PSO J318.5-22,,FALSE,0.0,0.0,0.0,0.0,0.0,Regory Wilsoney,TRUE
3985_01,Earth,FALSE,G/654/P,TRAPPIST-1e,50.0,FALSE,667.0,0.0,0.0,11.0,170.0,Leneva Hahnstoneal,FALSE
3986_01,Mars,FALSE,F/755/S,TRAPPIST-1e,54.0,FALSE,1217.0,0.0,1.0,4.0,0.0,Poot Pine,FALSE
3986_02,Mars,FALSE,F/755/S,TRAPPIST-1e,43.0,FALSE,1448.0,0.0,150.0,0.0,0.0,Crowls Pine,FALSE
3987_01,Earth,FALSE,F/822/P,TRAPPIST-1e,17.0,FALSE,103.0,2183.0,0.0,16.0,0.0,Irmark Briggston,TRUE
3988_01,Mars,FALSE,D/134/P,TRAPPIST-1e,26.0,FALSE,1632.0,0.0,80.0,7.0,0.0,Beal Soun,FALSE
3991_01,Earth,FALSE,F/823/P,TRAPPIST-1e,44.0,FALSE,1258.0,3.0,0.0,1.0,0.0,Elle Joycerton,FALSE
3992_01,Earth,FALSE,F/756/S,PSO J318.5-22,51.0,FALSE,0.0,0.0,10.0,1098.0,0.0,Sta Barrelliver,FALSE
3994_01,Europa,TRUE,B/152/S,TRAPPIST-1e,29.0,FALSE,0.0,0.0,0.0,0.0,0.0,Challa Unretereng,TRUE
3995_01,Earth,FALSE,G/655/P,TRAPPIST-1e,4.0,FALSE,0.0,0.0,0.0,0.0,0.0,Ale Casonston,FALSE
3995_02,Earth,FALSE,F/825/P,PSO J318.5-22,40.0,FALSE,0.0,0.0,310.0,1.0,421.0,Charly Casonston,FALSE
3995_03,Earth,FALSE,G/655/P,55 Cancri e,27.0,FALSE,0.0,0.0,2.0,0.0,808.0,Colle Casonston,FALSE
3995_04,Earth,FALSE,G/655/P,TRAPPIST-1e,8.0,FALSE,0.0,0.0,0.0,0.0,0.0,Evey Casonston,FALSE
3995_05,Earth,FALSE,G/655/P,TRAPPIST-1e,3.0,FALSE,0.0,0.0,0.0,0.0,0.0,Ericky Casonston,FALSE
3995_06,Earth,FALSE,G/655/P,55 Cancri e,11.0,FALSE,0.0,0.0,0.0,0.0,0.0,Karah Casonston,TRUE
3996_01,Earth,FALSE,F/826/P,PSO J318.5-22,24.0,FALSE,16.0,0.0,1136.0,0.0,40.0,Willy Meyersones,TRUE
3997_01,Earth,FALSE,G/657/S,55 Cancri e,25.0,FALSE,0.0,83.0,0.0,439.0,0.0,Aliedy Yanton,FALSE
3998_01,Europa,FALSE,C/129/P,55 Cancri e,28.0,FALSE,89.0,4826.0,0.0,2.0,1598.0,Batan Iniouser,TRUE
3999_01,Earth,FALSE,G/656/P,TRAPPIST-1e,25.0,FALSE,0.0,1017.0,0.0,0.0,0.0,Genee Hayerson,FALSE
4000_01,Earth,TRUE,G/658/S,TRAPPIST-1e,27.0,FALSE,0.0,0.0,0.0,0.0,0.0,Hanry Burraymons,TRUE
4000_02,Earth,FALSE,F/757/S,TRAPPIST-1e,25.0,FALSE,20.0,0.0,424.0,0.0,359.0,Vivia Burraymons,FALSE
4000_03,Earth,TRUE,G/658/S,TRAPPIST-1e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,Samie Burraymons,TRUE
4001_01,Earth,FALSE,F/758/S,TRAPPIST-1e,58.0,FALSE,0.0,0.0,970.0,0.0,0.0,Terina Lowelliott,TRUE
4001_02,Earth,TRUE,G/659/S,TRAPPIST-1e,3.0,FALSE,0.0,0.0,0.0,0.0,0.0,Loresa Lowelliott,TRUE
4001_03,Earth,TRUE,G/659/S,PSO J318.5-22,4.0,FALSE,0.0,0.0,0.0,0.0,0.0,Leahy Lowelliott,TRUE
4001_04,Earth,TRUE,G/659/S,55 Cancri e,2.0,FALSE,0.0,0.0,0.0,0.0,0.0,Carley Lowelliott,FALSE
4001_05,Earth,FALSE,F/758/S,,34.0,FALSE,0.0,847.0,14.0,0.0,0.0,Brancy Lowelliott,TRUE
4001_06,Earth,FALSE,G/659/S,55 Cancri e,5.0,FALSE,0.0,0.0,0.0,0.0,0.0,Garry Warrishales,TRUE
4001_07,Earth,FALSE,G/659/S,TRAPPIST-1e,3.0,,0.0,0.0,0.0,0.0,0.0,Everly Lowelliott,FALSE
4002_01,Mars,TRUE,E/242/P,TRAPPIST-1e,46.0,FALSE,0.0,0.0,0.0,0.0,0.0,Trohs Must,FALSE
4003_01,Earth,FALSE,F/827/P,TRAPPIST-1e,22.0,FALSE,1417.0,0.0,0.0,0.0,0.0,,TRUE
4005_01,Earth,FALSE,G/657/P,TRAPPIST-1e,8.0,FALSE,0.0,0.0,0.0,0.0,0.0,Jonaye Castannison,TRUE
4005_02,Earth,FALSE,G/657/P,TRAPPIST-1e,17.0,FALSE,3.0,83.0,927.0,0.0,1.0,Aarone Castannison,TRUE
4005_03,Earth,FALSE,G/657/P,TRAPPIST-1e,4.0,FALSE,0.0,0.0,0.0,0.0,0.0,Cliney Castannison,FALSE
4005_04,Earth,TRUE,,TRAPPIST-1e,12.0,FALSE,0.0,0.0,0.0,0.0,0.0,Dia Spentley,FALSE
4005_05,Earth,TRUE,G/657/P,PSO J318.5-22,40.0,FALSE,0.0,0.0,0.0,0.0,0.0,Lorian River,TRUE
4005_06,Earth,FALSE,F/829/P,PSO J318.5-22,16.0,FALSE,4.0,0.0,2278.0,2.0,0.0,Son River,TRUE
4005_07,Earth,TRUE,G/657/P,TRAPPIST-1e,41.0,FALSE,,0.0,0.0,0.0,0.0,Bobina Castannison,TRUE
4005_08,Earth,TRUE,G/657/P,TRAPPIST-1e,8.0,FALSE,0.0,0.0,0.0,0.0,0.0,,FALSE
4006_01,Earth,TRUE,G/660/S,55 Cancri e,14.0,,0.0,0.0,0.0,0.0,0.0,Hilly Wolfaddox,TRUE
4006_02,Earth,TRUE,G/660/S,TRAPPIST-1e,2.0,FALSE,0.0,0.0,0.0,0.0,0.0,Becca Wolfaddox,TRUE
4006_03,Earth,FALSE,F/759/S,PSO J318.5-22,59.0,FALSE,400.0,0.0,126.0,0.0,158.0,Vick Wolfaddox,TRUE
4006_04,Earth,,G/660/S,TRAPPIST-1e,45.0,FALSE,1796.0,0.0,4.0,0.0,5.0,Kariel Wolfaddox,FALSE
4006_05,Earth,FALSE,F/759/S,55 Cancri e,52.0,FALSE,0.0,704.0,0.0,0.0,,Evaned Wolfaddox,TRUE
4008_01,Mars,TRUE,F/760/S,TRAPPIST-1e,33.0,FALSE,0.0,0.0,0.0,0.0,0.0,Anamse Cha,TRUE
4009_01,Earth,FALSE,,55 Cancri e,51.0,FALSE,8.0,0.0,206.0,1247.0,14.0,Luisy Belley,TRUE
4010_01,Earth,TRUE,G/658/P,TRAPPIST-1e,38.0,FALSE,0.0,0.0,0.0,0.0,0.0,Florey Sweeton,FALSE
4013_01,Mars,FALSE,E/243/P,TRAPPIST-1e,14.0,FALSE,460.0,0.0,0.0,315.0,172.0,Coos Emead,FALSE
4014_01,Europa,FALSE,B/125/P,TRAPPIST-1e,42.0,FALSE,0.0,456.0,1.0,1193.0,3039.0,Hekabih Metful,FALSE
4014_02,Europa,FALSE,B/125/P,55 Cancri e,28.0,FALSE,0.0,3238.0,0.0,750.0,2368.0,,FALSE
4016_01,Earth,FALSE,E/268/S,55 Cancri e,34.0,FALSE,309.0,542.0,0.0,0.0,55.0,Dorene Mclainez,FALSE
4017_01,Mars,FALSE,E/269/S,TRAPPIST-1e,21.0,,0.0,0.0,0.0,0.0,0.0,Frouse Mele,FALSE
4017_02,Mars,TRUE,F/761/S,TRAPPIST-1e,30.0,FALSE,0.0,0.0,0.0,0.0,0.0,Tibers Mele,TRUE
4017_03,Mars,TRUE,F/761/S,TRAPPIST-1e,,FALSE,0.0,0.0,0.0,0.0,0.0,Chrice Mele,TRUE
4017_04,Mars,TRUE,E/269/S,TRAPPIST-1e,26.0,FALSE,0.0,0.0,0.0,0.0,0.0,Tights Mele,FALSE
4017_05,Mars,FALSE,F/761/S,TRAPPIST-1e,23.0,FALSE,931.0,0.0,134.0,0.0,421.0,Hog Gene,FALSE
4018_01,Earth,FALSE,F/762/S,TRAPPIST-1e,20.0,FALSE,,1.0,0.0,20.0,42.0,Jacky Bears,FALSE
4019_01,Earth,FALSE,E/245/P,55 Cancri e,59.0,FALSE,258.0,377.0,5.0,0.0,0.0,Jimen Lerez,TRUE
4020_01,Europa,FALSE,B/126/P,55 Cancri e,37.0,FALSE,6498.0,1470.0,0.0,416.0,4174.0,,FALSE
4021_01,Mars,FALSE,F/832/P,TRAPPIST-1e,32.0,FALSE,1843.0,0.0,662.0,0.0,0.0,Flys Buth,FALSE
4022_01,Earth,FALSE,F/833/P,PSO J318.5-22,37.0,FALSE,4.0,0.0,223.0,512.0,1.0,Lavey Hubbarrison,FALSE
4023_01,Earth,FALSE,E/246/P,TRAPPIST-1e,27.0,FALSE,1.0,355.0,757.0,0.0,,Franda Torrez,FALSE
4026_01,Europa,TRUE,B/154/S,55 Cancri e,42.0,FALSE,0.0,0.0,0.0,0.0,0.0,Azham Chsere,TRUE
4027_01,Earth,TRUE,G/659/P,PSO J318.5-22,29.0,FALSE,0.0,0.0,0.0,0.0,0.0,Benry Patthews,TRUE
4030_01,,FALSE,G/661/S,TRAPPIST-1e,2.0,FALSE,0.0,0.0,0.0,0.0,0.0,Evaley Flowensley,TRUE
4030_02,Earth,TRUE,,TRAPPIST-1e,10.0,FALSE,0.0,0.0,0.0,0.0,0.0,Luise Carpennels,FALSE
4030_03,Earth,FALSE,G/661/S,TRAPPIST-1e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,Gleney Carpennels,FALSE
4030_04,Earth,TRUE,G/661/S,TRAPPIST-1e,21.0,FALSE,0.0,0.0,0.0,0.0,0.0,Beula Carpennels,FALSE
4030_05,Earth,FALSE,G/661/S,TRAPPIST-1e,8.0,FALSE,0.0,0.0,0.0,0.0,0.0,Terina Carpennels,FALSE
4031_01,Europa,TRUE,C/131/P,55 Cancri e,,FALSE,0.0,,0.0,0.0,0.0,Algeno Listive,TRUE
4031_02,Europa,TRUE,C/131/P,TRAPPIST-1e,27.0,FALSE,0.0,0.0,0.0,0.0,0.0,Krabik Listive,TRUE
4032_01,Earth,,G/661/P,PSO J318.5-22,13.0,FALSE,0.0,0.0,0.0,0.0,0.0,Deaney Waltonnedy,TRUE
4033_01,Europa,FALSE,C/144/S,55 Cancri e,49.0,FALSE,2025.0,7167.0,0.0,2456.0,47.0,Shaton Windend,TRUE
4034_01,Mars,TRUE,E/247/P,TRAPPIST-1e,38.0,FALSE,0.0,0.0,0.0,0.0,0.0,Froon Kité,FALSE
4035_01,Earth,TRUE,G/662/P,55 Cancri e,21.0,FALSE,0.0,0.0,0.0,0.0,0.0,Pamiea Bryants,TRUE
4036_01,Earth,FALSE,G/662/S,TRAPPIST-1e,22.0,FALSE,7.0,61.0,110.0,708.0,0.0,Jodia Evedorsen,FALSE
4037_01,Earth,TRUE,G/663/S,PSO J318.5-22,14.0,FALSE,0.0,0.0,0.0,0.0,0.0,Luisy Gardsondez,TRUE
4038_01,Earth,TRUE,G/664/S,PSO J318.5-22,24.0,FALSE,0.0,0.0,0.0,0.0,0.0,Elice Reenez,FALSE
4039_01,Earth,FALSE,F/764/S,TRAPPIST-1e,24.0,FALSE,714.0,0.0,4.0,49.0,11.0,Race Tersimpson,FALSE
4040_01,Earth,TRUE,G/663/P,TRAPPIST-1e,34.0,FALSE,0.0,0.0,0.0,,0.0,Brance Micknightt,FALSE
4042_01,Europa,FALSE,A/46/S,TRAPPIST-1e,1.0,FALSE,0.0,0.0,0.0,0.0,,Mesatz Stewder,TRUE
